source,id,year,title,doi,language,url
MED,10394585,1999,Automated cervical cytology: meta-analyses of the performance of the AutoPap 300 QC System.,10.1097/00006254-199907000-00027,eng,https://pubmed.ncbi.nlm.nih.gov/10394585/
MED,26917984,2016,"Artificial Neural Networks as Decision Support Tools in Cytopathology: Past, Present, and Future.",10.4137/becb.s31601,eng,https://pubmed.ncbi.nlm.nih.gov/26917984/
MED,9987447,1999,PAPNET for cervical cytology screening. Experience in Greece.,10.1159/000330865,eng,https://pubmed.ncbi.nlm.nih.gov/9987447/
MED,25950330,1999,Utility-and Cost-Effectiveness of PAPNET Secondary Screening Technology for Cervical Cytology.,10.1097/00128360-199901000-00041,eng,https://pubmed.ncbi.nlm.nih.gov/25950330/
MED,14595790,2003,Effectiveness of the SurePath liquid-based Pap test in automated screening and in detection of HSIL.,10.1002/dc.10373,eng,https://pubmed.ncbi.nlm.nih.gov/14595790/
MED,10349363,1999,Sensitivity studies of AutoPap System Location-Guided Screening of cervical-vaginal cytologic smears.,10.1159/000331082,eng,https://pubmed.ncbi.nlm.nih.gov/10349363/
MED,15937917,2005,A novel automated screening and interpretation process for cervical cytology using the internet transmission of low-resolution images: a feasibility study.,10.1002/cncr.21098,eng,https://pubmed.ncbi.nlm.nih.gov/15937917/
MED,9793395,1998,[The PAPNET system in the rescreening of negative cervical/vaginal smears. A study from the Imola cytology laboratory].,,ita,https://pubmed.ncbi.nlm.nih.gov/9793395/
MED,10198930,1999,Automated cervical cytology: meta-analyses of the performance of the PAPNET system.,10.1097/00006254-199904000-00022,eng,https://pubmed.ncbi.nlm.nih.gov/10198930/
MED,9022730,1997,Quality assurance in cervical cytology screening. Comparison of rapid rescreening and the PAPNET Testing System.,10.1159/000332309,eng,https://pubmed.ncbi.nlm.nih.gov/9022730/
MED,10536424,1999,[Automation of cytological analysis of cervical smears].,,ita,https://pubmed.ncbi.nlm.nih.gov/10536424/
MED,10484869,1999,[An interlaboratory study of the use of PapNet in the quality control of cervico-vaginal cytology].,,ita,https://pubmed.ncbi.nlm.nih.gov/10484869/
MED,12357502,2002,Endometrial cells and the AutoPap System for primary screening of cervicovaginal Pap smears.,10.1002/dc.10175,eng,https://pubmed.ncbi.nlm.nih.gov/12357502/
MED,9861532,1998,The use of the PAPNET automated cytological screening system for the diagnosis of oral squamous carcinoma.,10.1046/j.1365-2303.1998.00126.x,eng,https://pubmed.ncbi.nlm.nih.gov/9861532/
MED,7587873,1995,Evaluation of PAPNET system for rescreening of negative cervical smears.,10.1002/dc.2840130108,eng,https://pubmed.ncbi.nlm.nih.gov/7587873/
MED,9022728,1997,PAPNET Testing System. Technical update.,10.1159/000332307,eng,https://pubmed.ncbi.nlm.nih.gov/9022728/
MED,25951358,1998,Applications of automation in cervical cancer screening.,10.1097/00128360-199801000-00005,eng,https://pubmed.ncbi.nlm.nih.gov/25951358/
MED,11213501,2001,Cost analysis of PAPNET-assisted vs. conventional Pap smear evaluation in primary screening of cervical smears.,10.1159/000327184,eng,https://pubmed.ncbi.nlm.nih.gov/11213501/
MED,11268471,2000,PAPNET-assisted primary screening of conventional cervical smears.,,eng,https://pubmed.ncbi.nlm.nih.gov/11268471/
MED,25950213,1998,Neural network-based screening of atypical squamous cells of undetermined significance.,10.1097/00128360-199810000-00004,eng,https://pubmed.ncbi.nlm.nih.gov/25950213/
MED,18544049,2009,"Quality control for normal liquid-based cytology: rescreening, high-risk HPV targeted reviewing and/or high-risk HPV detection?",10.1111/j.1582-4934.2008.00379.x,eng,https://pubmed.ncbi.nlm.nih.gov/18544049/
MED,9479349,1998,Detection of unsuspected abnormalities by PAPNET-assisted review.,10.1159/000331555,eng,https://pubmed.ncbi.nlm.nih.gov/9479349/
MED,11247624,2001,Use of the Autopap as a primary automated cervical cancer screening system.,10.5694/j.1326-5377.2001.tb143197.x,eng,https://pubmed.ncbi.nlm.nih.gov/11247624/
MED,9782761,1998,[Evaluation of PAPNET--a semiautomated system used in the screening against cervical cancer].,,dan,https://pubmed.ncbi.nlm.nih.gov/9782761/
MED,8834316,1995,Semiautomatic PAPNET analysis of proliferating (MiB-1-positive) cells in cervical cytology and histology.,10.1002/dc.2840130510,eng,https://pubmed.ncbi.nlm.nih.gov/8834316/
MED,7483997,1995,A clinical trial of the AutoPap 300 QC system for quality control of cervicovaginal cytology in the clinical laboratory.,,eng,https://pubmed.ncbi.nlm.nih.gov/7483997/
MED,11888083,2002,Can technology expedite the cervical cancer screening process? A Hong Kong experience using the AutoPap primary screening system with location-guided screening capability.,10.1309/jc8e-4qnu-u60n-x612,eng,https://pubmed.ncbi.nlm.nih.gov/11888083/
MED,8116579,1994,Evaluation of the PAPNET cytologic screening system for quality control of cervical smears.,10.1093/ajcp/101.2.220,eng,https://pubmed.ncbi.nlm.nih.gov/8116579/
MED,11309775,2001,The human false-negative rate of rescreening Pap tests. Measured in a two-arm prospective clinical trial.,10.1002/cncr.9015,eng,https://pubmed.ncbi.nlm.nih.gov/11309775/
MED,7892166,1994,Neural network processing of cervical smears can lead to a decrease in diagnostic variability and an increase in screening efficacy: a study of 63 false-negative smears.,,eng,https://pubmed.ncbi.nlm.nih.gov/7892166/
MED,9313983,1997,Evaluation of PAPNET-assisted cervical rescreening.,10.1111/j.1365-2303.1997.tb00555.x,eng,https://pubmed.ncbi.nlm.nih.gov/9313983/
MED,18077978,2007,Evaluation of the FocalPoint GS system performance in an Italian population-based screening of cervical abnormalities.,10.1159/000325862,eng,https://pubmed.ncbi.nlm.nih.gov/18077978/
MED,8872433,1996,Detection of endocervical component by PAPNET system on negative cervical smears.,10.1002/(sici)1097-0339(199608)15:2<121::aid-dc7>3.0.co;2-l,eng,https://pubmed.ncbi.nlm.nih.gov/8872433/
MED,10495327,1999,Comparison of Papnet-assisted and manual screening of cervical smears.,10.1002/(sici)1097-0339(199910)21:4<296::aid-dc14>3.0.co;2-8,eng,https://pubmed.ncbi.nlm.nih.gov/10495327/
MED,9250299,1997,Evaluation of the PAPNET system for prescreening triage of cervicovaginal smears.,10.1159/000332788,eng,https://pubmed.ncbi.nlm.nih.gov/9250299/
MED,9628707,1998,Rescreening of cervical Papanicolaou smears using PAPNET.,,eng,https://pubmed.ncbi.nlm.nih.gov/9628707/
MED,9628705,1998,Rescreening of cervical Papanicolaou smears using PAPNET.,10.1001/jama.279.22.1785,eng,https://pubmed.ncbi.nlm.nih.gov/9628705/
MED,9628708,1998,Rescreening of cervical Papanicolaou smears using PAPNET.,,eng,https://pubmed.ncbi.nlm.nih.gov/9628708/
MED,11218185,2000,Detection of false-negative Pap smears using the PAPNET system.,10.1177/030089160008600604,eng,https://pubmed.ncbi.nlm.nih.gov/11218185/
MED,11917575,2002,"Use of automated primary screening on liquid-based, thin-layer preparations.",10.1159/000326724,eng,https://pubmed.ncbi.nlm.nih.gov/11917575/
MED,9932073,1999,Reducing mortality due to cervical cancer. PAPNET fails the test.,10.1001/archfami.8.1.56,eng,https://pubmed.ncbi.nlm.nih.gov/9932073/
MED,9628706,1998,Rescreening of cervical Papanicolaou smears using PAPNET.,,eng,https://pubmed.ncbi.nlm.nih.gov/9628706/
MED,9987733,1999,Results of AutoPap system-assisted and manual cytologic screening. A comparison.,,eng,https://pubmed.ncbi.nlm.nih.gov/9987733/
MED,9206764,1997,[The PAPNET system in cytological rescreening of cervical smears].,,ita,https://pubmed.ncbi.nlm.nih.gov/9206764/
MED,22351120,2013,American Society of Cytopathology workload recommendations for automated Pap test screening: developed by the productivity and quality assurance in the era of automated screening task force.,10.1002/dc.22817,eng,https://pubmed.ncbi.nlm.nih.gov/22351120/
MED,9479344,1998,A feasibility study of the AutoPap system location-guided screening.,10.1159/000331550,eng,https://pubmed.ncbi.nlm.nih.gov/9479344/
MED,11002364,2000,"Usefulness of cervical collection by the exact touch, the saccomanno single sampler, combined with automated primary screening.",10.1002/1097-0339(200010)23:4<242::aid-dc5>3.0.co;2-d,eng,https://pubmed.ncbi.nlm.nih.gov/11002364/
MED,12209662,2002,Measuring sensitivity in gynecologic cytology: a review.,10.1002/cncr.10717,eng,https://pubmed.ncbi.nlm.nih.gov/12209662/
MED,9754374,1998,[Value of a computer-assisted screening method (PAPNET) for the detection of infectious cervico-uterine smears].,,fre,https://pubmed.ncbi.nlm.nih.gov/9754374/
MED,9181316,1997,Effectiveness of automated cervical cytology rescreening using the AutoPap 300 QC System.,10.1002/(sici)1097-0339(199706)16:6<505::aid-dc7>3.0.co;2-8,eng,https://pubmed.ncbi.nlm.nih.gov/9181316/
MED,9022725,1997,"AutoPap 300 QC system scoring of cervical smears without ""epithelial cell abnormalities"".",10.1159/000332304,eng,https://pubmed.ncbi.nlm.nih.gov/9022725/
MED,11575647,2001,Performance of the AutoPap Primary Screening System in the detection of high-risk cases in cervicovaginal smears.,10.1159/000328291,eng,https://pubmed.ncbi.nlm.nih.gov/11575647/
MED,9801201,1998,"Performance of a semiautomated Papanicolaou smear screening system: results of a population-based study conducted in Guanacaste, Costa Rica.",10.1002/(sici)1097-0142(19981025)84:5<273::aid-cncr2>3.0.co;2-#,eng,https://pubmed.ncbi.nlm.nih.gov/9801201/
MED,9576572,1998,Evaluation of esophageal cytology using a neural net-based interactive scanning system (the PAPNET system): its possible role in screening for esophageal and gastric carcinoma.,10.1093/ajcp/109.5.549,eng,https://pubmed.ncbi.nlm.nih.gov/9576572/
MED,12094957,2002,Papnet-assisted cytological diagnosis intensifies the already marked variability among cytological laboratories.,,eng,https://pubmed.ncbi.nlm.nih.gov/12094957/
MED,9987445,1999,Does use of the AutoPap assisted primary screener improve cytologic diagnosis?,10.1159/000330863,eng,https://pubmed.ncbi.nlm.nih.gov/9987445/
MED,7948757,1994,Computer-assisted primary screening of cervical smears using the PAPNET method: comparison with conventional screening and evaluation of the role of the cytologist.,10.1111/j.1365-2303.1994.tb00422.x,eng,https://pubmed.ncbi.nlm.nih.gov/7948757/
MED,8604564,1996,Computer-assisted rescreening of clinically important false negative cervical smears using the PAPNET Testing System.,10.1159/000333592,eng,https://pubmed.ncbi.nlm.nih.gov/8604564/
MED,8086271,1994,PAPNET for analysis of proliferating (MIB-1 positive) cell populations in cervical smears.,,eng,https://pubmed.ncbi.nlm.nih.gov/8086271/
MED,9915138,1998,Rescreening of atypical cervicovaginal smears using PAPNET.,10.1002/(sici)1097-0142(19981225)84:6<361::aid-cncr8>3.0.co;2-f,eng,https://pubmed.ncbi.nlm.nih.gov/9915138/
MED,8646706,1996,Consequences of neural network technology for cervical screening: increase in diagnostic consistency and positive scores.,10.1002/(sici)1097-0142(19960701)78:1<112::aid-cncr16>3.0.co;2-2,eng,https://pubmed.ncbi.nlm.nih.gov/8646706/
MED,8168062,1994,Computer-assisted cervical cancer screening using neural networks.,10.1016/0304-3835(94)90098-1,eng,https://pubmed.ncbi.nlm.nih.gov/8168062/
MED,17168921,2006,Improved endocervical sampling and HPV viral load detection by Cervex-Brush Combi.,10.1111/j.1365-2303.2006.00386.x,eng,https://pubmed.ncbi.nlm.nih.gov/17168921/
MED,7574913,1995,[Computer-assisted rescreening of cervicovaginal smears stained by the Papanicolaou method. Evaluation of the PAPNET system apropos of 225 cases].,,fre,https://pubmed.ncbi.nlm.nih.gov/7574913/
MED,7587871,1995,Efficacy of automated cervical cytology screening.,10.1002/dc.2840130107,eng,https://pubmed.ncbi.nlm.nih.gov/7587871/
MED,8167098,1994,An analysis of the variation of human interpretation: Papnet a mini-challenge.,,eng,https://pubmed.ncbi.nlm.nih.gov/8167098/
MED,16637510,2006,Optimized quality of histologic images allows the use of neural network scanning in diagnosis of fungal infection of abnormal nails.,,eng,https://pubmed.ncbi.nlm.nih.gov/16637510/
MED,41634646,2026,"A real-world multicenter study on opportunistic cervical cancer screening in hospital in China: comparison of TruScreen device, cytology, and HPV testing for detecting high-grade cervical lesions.",10.1186/s12885-026-15590-6,eng,https://pubmed.ncbi.nlm.nih.gov/41634646/
MED,39516544,2024,Evaluation of a real-time optoelectronic method for the detection of cervical intraepithelial neoplasia and cervical cancer in patients with different transformation zone types.,10.1038/s41598-024-78773-w,eng,https://pubmed.ncbi.nlm.nih.gov/39516544/
MED,40470312,2025,Assessment of the Real-Time Photoelectric Detection Device (TruScreen) in Screening for Cervical Precancerous Lesions in Middle-Aged Women: An Observational Study.,10.2147/rmhp.s524022,eng,https://pubmed.ncbi.nlm.nih.gov/40470312/
MED,40254583,2025,Cervical cancer screening: a comparative study of TruScreen vs. Pap Smear.,10.1186/s12905-025-03733-z,eng,https://pubmed.ncbi.nlm.nih.gov/40254583/
PPR,PPR799111,2024,Significant specificity of TruScreen in cervical cytology of ASC and LSIL women with incomplete cervical transformation zone type during COVID-19 post-pandemic in China: a prospective study,10.22541/au.170667174.47188565/v1,,https://europepmc.org/article/PPR/PPR799111
MED,33635909,2021,Evaluation of a real-time optoelectronic method in the diagnostics of CIN over four years of observations.,10.1371/journal.pone.0247702,eng,https://pubmed.ncbi.nlm.nih.gov/33635909/
MED,34625339,2021,Clinical evaluation of a real-time optoelectronic device in cervical cancer screening.,10.1016/j.ejogrb.2021.09.027,eng,https://pubmed.ncbi.nlm.nih.gov/34625339/
PPR,PPR887044,2024,Beyond Tradition: Investigating TruScreen's Performance Versus Pap Smear in Cervical Cancer Detection,10.21203/rs.3.rs-4638793/v1,,https://europepmc.org/article/PPR/PPR887044
MED,38054304,2023,Effectiveness of TruScreen for detecting CIN2+ in women with ThinPrep cytologic test results indicating atypical squamous cells of undetermined significance and low-grade squamous intraepithelial lesions.,10.2217/fon-2023-0297,eng,https://pubmed.ncbi.nlm.nih.gov/38054304/
MED,36747889,2023,"BestCyte® primary screening of 500 ThinPrep Pap Test thin-layers: 3 Cytologists' Interobserver diagnostic concordance with predicate manual microscopy relative to Truth Reference diagnoses defining NILM, ASCUS+, LSIL+, and ASCH+ thresholds for specificity, sensitivity, and equivalency grading.",10.1016/j.jpi.2022.100182,eng,https://pubmed.ncbi.nlm.nih.gov/36747889/
MED,38817879,2024,Optimal Screening and Detection Strategies for Cervical Lesions: A Retrospective Study.,10.7150/jca.96128,eng,https://pubmed.ncbi.nlm.nih.gov/38817879/
MED,31111676,2019,Adaptation of CytoProcessor for cervical cancer screening of challenging slides.,10.1002/dc.24213,eng,https://pubmed.ncbi.nlm.nih.gov/31111676/
MED,30089942,2018,Cervicouterine Cancer Screening - TruScreen™ vs. Conventional Cytology: Pilot Study.,10.4103/joc.joc_111_17,eng,https://pubmed.ncbi.nlm.nih.gov/30089942/
MED,33331168,2021,TruScreen detection of cervical tissues for high-risk human papillomavirus-infected women during the COVID-19 pandemic.,10.2217/fon-2020-0928,eng,https://pubmed.ncbi.nlm.nih.gov/33331168/
MED,26817256,2015,[CLINICAL PERFORMANCE OF DIFFERENT METHODS FOR CERVICAL SCREENING].,,bul,https://pubmed.ncbi.nlm.nih.gov/26817256/
MED,30929755,2019,Variability among observers utilizing the CellSolutions BestCyte Cell Sorter imaging system for the assessment of urinary tract cytology specimens.,10.1016/j.jasc.2018.10.001,eng,https://pubmed.ncbi.nlm.nih.gov/30929755/
MED,32634143,2020,"Comparison of the detection rate of cervical lesion with TruScreen, LBC test and HPV test: A Real-world study based on population screening of cervical cancer in rural areas of China.",10.1371/journal.pone.0233986,eng,https://pubmed.ncbi.nlm.nih.gov/32634143/
MED,24283057,2013,"[Diagnostic value of TruScreen, cytology and colposcopy].",,bul,https://pubmed.ncbi.nlm.nih.gov/24283057/
PPR,PPR456085,2022,Herpes Simplex Virus Gene Variants among Asymptomatic Women in Ghana: a pilot study,10.21203/rs.3.rs-1373897/v1,,https://europepmc.org/article/PPR/PPR456085
PPR,PPR1266333,2026,Childhood cancer in singletons conceived via medically assisted reproduction in Australia: a population-based cohort study,10.64898/2026.04.08.26350447,,https://europepmc.org/article/PPR/PPR1266333
MED,23296464,2013,The feasibilities of TruScreen for primary cervical cancer screening: a self-controlled study.,10.1007/s00404-012-2697-4,eng,https://pubmed.ncbi.nlm.nih.gov/23296464/
MED,25788849,2015,Efficacy of a real time optoelectronic device (TruScreen™) in detecting cervical intraepithelial pathologies: a prospective observational study.,10.5152/jtgga.2015.15199,eng,https://pubmed.ncbi.nlm.nih.gov/25788849/
MED,30024517,2018,The diagnostic accuracy of a real-time optoelectronic device in cervical cancer screening: A PRISMA-compliant systematic review and meta-analysis.,10.1097/md.0000000000011439,eng,https://pubmed.ncbi.nlm.nih.gov/30024517/
MED,26711075,2015,[Diagnostic value of TruScreen in cervical lesions screening].,,chi,https://pubmed.ncbi.nlm.nih.gov/26711075/
MED,25277345,2014,Evaluation of CellSolutions BestPrep® automated thin-layer liquid-based cytology Papanicolaou slide preparation and BestCyte® cell sorter imaging system.,10.1159/000367837,eng,https://pubmed.ncbi.nlm.nih.gov/25277345/
MED,20225497,2009,[Possibilities of the TruScreen for screening of precancer and cancer of the uterine cervix].,,bul,https://pubmed.ncbi.nlm.nih.gov/20225497/
MED,21914550,2011,Application of TruScreen in detecting ASCUS patients.,10.1016/s1995-7645(11)60170-3,eng,https://pubmed.ncbi.nlm.nih.gov/21914550/
MED,14675317,2003,A real time optoelectronic device as an adjunct to the Pap smear for cervical screening: a multicenter evaluation.,10.1111/j.1525-1438.2003.13393.x,eng,https://pubmed.ncbi.nlm.nih.gov/14675317/
MED,20965832,2010,[An optoelectronic cervical cancer screening system for screening cervical cancer: comparison with cervical cytology].,,chi,https://pubmed.ncbi.nlm.nih.gov/20965832/
MED,18624109,2008,[Assesment of real optoelectronic method in the detection of cervical intraepithelial neoplasia].,,pol,https://pubmed.ncbi.nlm.nih.gov/18624109/
MED,17727937,2007,Impedance measurements for cervical cancer diagnosis.,10.1016/j.ygyno.2007.07.030,eng,https://pubmed.ncbi.nlm.nih.gov/17727937/
MED,18549701,2008,Antibubble trajectory during embryo transfers in donor egg IVF does not predict success.,10.1016/s1472-6483(10)60156-3,eng,https://pubmed.ncbi.nlm.nih.gov/18549701/
